1,103,2.303747877
1,703,4.285355898
1,502,3.037564884
1,808,0.349413463
1,438,3.86859743
1,340,3.033593768
1,1,2.693062592
1,135,1.241535108
1,811,1.111899263
1,885,3.107889009
1,7,4.403371644
1,214,3.516466281
1,434,1.754476068
1,310,2.799436812
1,795,4.779086996
1,392,1.559137264
1,893,1.360057063
1,204,1.85695623
1,81,4.221284309
1,540,1.779516934
1,665,2.182357092
1,384,3.100071759
1,386,0.467805057
1,552,1.319024792
1,90,0.329029862
1,6,0.156654797
1,415,4.00448107
1,483,0.40041426
1,770,1.504915529
1,856,1.171211646
1,421,3.928223004
1,703,3.870974867
1,494,1.484498548
1,120,3.74945612
1,633,2.216426391
1,751,2.021867685
1,545,1.84754111
1,80,1.725296603
1,440,2.365737794
1,943,0.05134258
1,480,0.9603088
1,505,0.092357448
1,336,2.282885899
1,662,4.450654785
1,154,1.292967317
1,794,4.2482773
1,214,3.796820285
1,847,4.14967817
1,757,0.225642103
1,191,3.126893725
1,332,0.069263672
1,843,2.024505687
1,171,0.370124921
1,271,0.189393394
1,607,4.935258707
1,131,4.233614717
1,986,1.855753084
1,228,0.500372032
1,892,1.091500671
1,392,0.768284498
1,467,1.971242989
1,433,1.591780038
1,92,0.1860276
1,886,0.351776445
1,377,3.289633515
1,123,1.097123794
1,371,2.160083776
1,827,0.720638699
1,613,2.141058709
1,205,2.526314174
1,666,3.699634483
1,319,4.022025944
1,741,4.148607856
1,114,1.182209224
1,933,1.646575004
1,372,4.422611265
1,569,1.677185713
1,815,1.631862961
1,593,3.760377877
1,258,1.951008294
1,344,1.583369706
1,508,1.722442193
1,818,3.814067937
1,572,3.641753114
1,29,1.423909257
1,693,2.705037109
1,431,0.301666063
1,314,4.552439145
1,406,3.556263038
1,623,1.944746363
1,754,0.991579424
1,798,0.977395141
1,552,4.515567534
1,355,4.411133773
1,947,0.663173865
1,443,3.338694436
1,434,3.086596364
1,432,0.68638476
1,509,0.990034973
1,759,0.966719936
1,664,4.583728509
1,550,0.542628826
1,547,3.067382061
1,476,1.351447875
1,603,4.959516541
1,195,0.489012377
1,173,4.914979774
1,237,3.263446304
1,223,2.335989658
1,295,3.751414603
1,416,2.691387113
1,911,2.683513259
1,318,4.665284532
1,278,0.572882763
1,276,2.164658038
1,985,1.164216923
1,534,0.249043265
1,126,2.764523736
1,317,4.085903422
1,432,4.420872724
1,559,1.300135757
1,686,2.941736642
1,56,4.252496773
1,67,1.507972945
1,941,2.714075172
1,12,4.973841477
1,581,2.321379084
1,145,4.969479142
1,540,0.491731454
1,955,1.823485714
1,458,0.287205867
1,258,3.897156773
1,759,3.040879159
1,305,4.151153014
1,100,0.705200982
1,569,0.75791786
1,828,2.761091664
1,489,2.499287289
1,628,3.409761177
1,981,3.059804765
1,571,2.750105729
1,690,4.591931679
1,895,0.277922642
1,89,1.903586858
1,151,4.427756985
1,598,4.594759364
1,880,2.017052358
1,627,4.380751563
1,238,2.698587101
1,105,2.941317658
1,757,1.522339569
1,943,1.889629004
1,665,0.75877969
1,734,2.074925695
1,39,4.188687807
1,920,4.00530566
1,447,4.785996795
1,500,1.460919437
1,240,1.972004603
1,850,2.776896943
1,745,4.40108379
1,25,2.240706476
1,373,2.221634028
1,999,1.603327655
1,38,0.440870507
1,252,0.808029084
1,503,3.08917697
1,157,2.899738037
1,82,3.7309009
1,701,3.938720404
1,966,2.720133877
1,6,2.571757928
1,30,4.280052152
1,132,4.048932492
1,499,3.544923776
1,293,0.248854482
1,103,2.50015738
1,839,0.57355602
1,338,2.679131543
1,776,3.533521318
1,513,0.111437843
1,444,4.787984085
1,894,2.953331535
1,75,4.47911
1,790,1.455178776
1,344,2.710790041
1,347,0.526504847
1,836,0.060626855
1,261,0.37171148
1,137,2.107847917
1,770,1.26731969
1,544,1.746586273
1,455,2.585520516
1,373,3.253410236
1,567,1.502860252
1,404,2.087548362
1,623,4.225651398
1,334,3.542731955
1,620,3.677523415
1,980,2.773128883
1,696,4.082098131
1,653,2.162732577
1,859,2.657301897
1,101,1.878705087
1,744,1.352387015
1,768,2.905435335
1,233,3.790336649
1,285,2.396878508
1,206,0.9229009
1,363,3.64309375
1,837,1.508410946
1,746,1.283590774
1,245,4.66415811
1,946,0.214209092
1,563,0.574305319
1,145,2.725562896
1,630,1.331425029
1,542,2.263423477
1,221,4.051415313
1,333,3.36834212
1,407,2.617357223
1,962,4.12979022
1,678,1.041636685
1,318,4.28965927
1,142,0.169509083
1,253,2.00375912
1,914,3.08655595
1,598,1.316633933
1,881,3.264505103
1,203,0.312985399
1,493,2.194369421
1,876,1.607297502
1,621,1.533255303
1,908,1.229250909
1,157,0.051887625
1,722,3.752414672
1,259,4.110430074
1,798,4.916058672
1,901,4.434057276
1,489,0.777392136
1,89,3.022658338
1,634,3.030328987
1,165,4.429425019
1,396,3.040690198
1,294,0.8814088
1,681,0.179613878
1,935,1.932180881
1,214,3.16259492
1,642,1.663928651
1,72,2.527288681
1,238,2.71724058
1,914,4.362111659
1,475,2.580880871
1,617,4.2747745
1,274,4.375119531
1,367,0.172274572
1,414,2.38048167
1,942,2.751001677
1,562,4.344803473
1,318,2.063898196
1,629,4.052879424
1,61,3.279070274
1,931,3.698205634
1,173,2.446077207
1,694,4.663827894
1,680,0.051972661
1,329,1.487177763
1,783,2.573360335
1,271,0.652427419
1,397,3.130698046
1,148,3.640096745
1,139,2.451183277
1,73,4.914047543
1,843,4.466543214
1,203,3.38980185
1,334,3.967333936
1,301,4.326368455
1,934,0.257482014
1,71,1.386808264
1,381,4.434468588
1,686,3.506688152
1,432,3.765461589
1,16,4.031247257
1,470,3.665271951
1,646,0.617786504
1,426,3.819932188
1,96,2.676684146
1,436,3.099442569
1,237,2.04720605
1,221,0.012097334
1,532,2.943024099
1,489,0.735817312
1,863,1.106563381
1,819,3.166784551
1,563,0.170707573
1,837,0.214272727
1,531,2.975871809
1,461,0.842003779
1,804,3.679055021
1,406,0.814801674
1,56,3.274432518
1,658,3.384595383
1,98,3.811804426
1,817,4.698443754
1,556,3.728141538
1,177,0.428560805
1,238,2.771807619
1,963,2.25963063
1,663,3.338812366
1,322,1.671812164
1,366,4.227383614
1,812,1.428605631
1,678,3.368423011
1,2,3.292213433
1,19,2.385440823
1,69,3.047979265
1,17,1.332582508
1,265,3.307137288
1,294,0.542724318
1,999,2.186066758
1,353,3.042230545
1,819,0.229720389
1,583,3.099108715
1,634,2.024138136
1,676,4.786439371
1,624,2.816142568
1,330,0.534816956
1,418,4.390362165
1,250,4.622849781
1,288,2.082820263
1,579,1.614453181
1,422,2.016853136
1,330,4.056274512
1,25,0.216242523
1,302,0.462131119
1,532,3.303040048
1,895,3.775655295
1,534,2.504054299
1,958,2.954844066
1,757,0.303078346
1,819,0.389675667
1,513,0.71994116
1,245,4.632549776
1,463,1.246667557
1,687,2.314298989
1,198,0.973436703
1,292,1.916535945
1,494,4.818162949
1,840,0.31657999
1,999,2.809198677
1,859,2.706465267
1,982,0.421975854
1,424,4.16093373
1,846,2.441215719
1,156,0.662796558
1,925,3.221413085
1,201,2.610346984
1,849,2.133921709
1,114,0.384855577
1,195,1.053740302
1,772,4.728356634
1,787,1.590975338
1,813,2.948122981
1,73,3.46874498
1,36,4.243510484
1,509,1.948996791
1,32,1.685551652
1,768,0.989673926
1,310,3.457581877
1,426,0.137386189
1,856,0.623751682
1,700,4.253576973
1,75,4.281548747
1,261,2.563758676
1,807,1.867788703
1,78,3.31366402
1,141,4.982151229
1,309,0.03247188
1,849,4.89975632
1,694,1.741745669
1,750,4.191960155
1,146,1.223980195
1,71,0.085835823
1,561,1.551753459
1,179,2.015997882
1,914,1.539936674
1,990,3.054426802
1,867,1.573035475
1,342,2.502228769
1,438,3.259158297
1,582,2.271121511
1,911,3.144730614
1,506,3.093650559
1,301,3.278785734
1,992,4.136900395
1,673,4.116019736
1,188,4.525671694
1,124,2.510151201
1,503,2.728714418
1,684,0.123204632
1,555,2.63546265
1,507,4.423741264
1,419,0.068532198
1,80,1.27970644
1,648,4.847482555
1,19,0.696789691
1,226,0.501574062
1,958,1.272843509
1,457,3.2867477
1,57,4.70251688
1,211,4.565802903
